TelematicsId,Vehicle_Id,VehicleVIN,VehicleMake,VehicleModel,TelematicsDeviceId,Timestamp,Latitude,Longitude,LocationCity,Speed,RPM,FuelLevel,FuelConsumption,BatteryLevel,EngineTemp,OilPressure,Odometer,TripDistance,TirePressure_FL,TirePressure_FR,TirePressure_RL,TirePressure_RR,IsEngineOn,IsMoving,Acceleration,HarshBraking,RapidAcceleration,Idling,DiagnosticCode,AlertType,AlertSeverity,ConnectionStatus,SignalStrength,data_source
TEL_000868,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-28 17:57:14,22.542166,88.343826,Kolkata,0,890,35,0.00,0,90,50,63225,25.32,36,30,28,28,true,false,0.00,false,false,false,,None,None,Intermittent,37,synthetic
TEL_000869,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-26 23:44:14,22.495976,88.416505,Kolkata,0,837,94,0.00,0,90,63,63219,37.77,29,30,28,28,true,false,0.00,false,false,false,P0420,None,None,Intermittent,41,synthetic
TEL_000870,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-31 01:49:14,22.481838,88.400598,Kolkata,74,1711,81,7.85,0,87,32,63225,33.22,29,31,33,36,true,true,0.08,false,false,false,P0300,None,None,Weak Signal,38,synthetic
TEL_000871,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-27 11:18:14,22.569655,88.286697,Kolkata,47,1566,19,13.03,0,98,51,63211,31.86,31,31,31,35,true,true,-0.19,true,false,false,,None,None,Weak Signal,44,synthetic
TEL_000872,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-28 07:04:14,22.588177,88.449289,Kolkata,78,1578,42,12.93,0,104,56,63237,27.85,32,35,29,30,true,true,0.47,false,false,false,,None,None,Connected,71,synthetic
TEL_000873,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-11-01 11:47:14,22.605144,88.365289,Kolkata,108,1528,29,11.13,0,82,35,63243,11.01,33,32,28,34,true,true,0.63,true,false,false,,Service Due,None,Intermittent,55,synthetic
TEL_000874,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-25 15:51:14,22.608916,88.335109,Kolkata,56,3028,90,5.95,0,87,65,63227,40.56,36,35,32,31,true,true,-1.70,false,false,false,,Service Due,Warning,Connected,84,synthetic
TEL_000875,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-11-01 05:44:14,22.620387,88.264606,Kolkata,0,0,33,0.00,0,31,0,63249,1.59,28,34,31,29,false,false,0.00,false,false,false,P0300,None,None,Intermittent,56,synthetic
TEL_000876,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-28 14:35:14,22.634943,88.377737,Kolkata,93,2287,27,13.35,0,80,65,63243,15.04,33,36,36,30,true,true,1.68,true,false,false,,None,None,Intermittent,32,synthetic
TEL_000877,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-30 06:55:14,22.535238,88.459276,Kolkata,0,694,18,0.00,0,98,57,63266,30.22,36,33,30,33,true,false,0.00,false,false,false,,Low Fuel,Critical,Weak Signal,34,synthetic
TEL_000878,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-29 08:23:14,22.627301,88.370061,Kolkata,25,1509,31,6.33,0,84,38,63233,29.64,31,32,30,31,true,true,-0.53,false,false,false,,None,None,Intermittent,30,synthetic
TEL_000879,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-25 06:30:14,22.649786,88.442243,Kolkata,45,4158,93,5.83,0,82,25,63218,23.11,31,35,31,34,true,true,-1.87,false,false,false,,None,None,Connected,75,synthetic
TEL_000880,VEH_078_1,WJC43951EW3L8Z6ZF,MG,ZS EV,TELE_745641,2025-10-27 18:17:14,22.599599,88.430143,Kolkata,96,3984,27,5.77,0,98,52,63268,21.86,36,32,36,34,true,true,-0.66,true,false,false,,None,None,Weak Signal,50,synthetic
TEL_000881,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-29 00:04:14,22.564468,88.424201,Kolkata,0,0,0,0.00,50,24,0,79539,18.70,34,28,34,29,false,false,0.00,false,false,false,,None,None,Connected,97,synthetic
TEL_000882,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-28 18:32:14,22.645698,88.415324,Kolkata,61,3820,0,0.00,27,99,63,79543,16.77,29,30,36,29,true,true,-1.16,false,false,false,,None,None,Intermittent,50,synthetic
TEL_000883,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-29 08:28:14,22.539836,88.397427,Kolkata,0,696,0,0.00,27,98,62,79544,41.59,30,30,33,36,true,false,0.00,false,false,true,,None,None,Intermittent,68,synthetic
TEL_000884,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-11-01 13:15:14,22.551209,88.345293,Kolkata,22,3087,0,0.00,37,93,35,79552,42.03,30,28,32,31,true,true,-0.17,false,false,false,,None,None,Connected,97,synthetic
TEL_000885,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-11-01 02:01:14,22.555734,88.389636,Kolkata,0,0,0,0.00,96,34,0,79549,47.47,35,33,31,28,false,false,0.00,false,false,false,,None,None,Connected,70,synthetic
TEL_000886,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-11-01 17:10:14,22.572837,88.276788,Kolkata,72,1838,0,0.00,75,90,65,79557,23.61,35,36,34,28,true,true,-1.71,false,false,false,,None,None,Weak Signal,57,synthetic
TEL_000887,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-28 12:13:14,22.650935,88.462056,Kolkata,26,3802,0,0.00,85,83,64,79546,36.76,28,31,30,36,true,true,-0.79,false,false,false,,None,None,Connected,86,synthetic
TEL_000888,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-28 12:53:14,22.597849,88.455976,Kolkata,40,4193,0,0.00,34,86,43,79557,46.60,35,36,36,29,true,true,-1.00,false,false,false,,None,None,Weak Signal,32,synthetic
TEL_000889,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-30 19:22:14,22.609254,88.450070,Kolkata,0,732,0,0.00,59,80,37,79563,11.55,29,33,34,34,true,false,0.00,false,false,false,,None,None,Intermittent,50,synthetic
TEL_000890,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-26 02:09:14,22.577315,88.432671,Kolkata,0,0,0,0.00,49,26,0,79577,10.92,35,31,35,29,false,false,0.00,false,false,false,,None,None,Intermittent,35,synthetic
TEL_000891,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-31 23:29:14,22.581784,88.281599,Kolkata,104,3807,0,0.00,92,83,39,79584,17.56,29,32,28,33,true,true,-1.20,true,false,false,,None,None,Intermittent,62,synthetic
TEL_000892,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-29 09:35:14,22.502703,88.422244,Kolkata,75,2689,0,0.00,27,87,57,79573,32.72,35,33,32,34,true,true,-1.31,true,false,false,,None,None,Connected,92,synthetic
TEL_000893,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-26 21:11:14,22.540366,88.327680,Kolkata,0,699,0,0.00,52,86,55,79551,26.75,33,34,30,31,true,false,0.00,false,false,false,,None,None,Connected,97,synthetic
TEL_000894,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-28 19:01:14,22.606794,88.453755,Kolkata,102,2471,0,0.00,95,98,49,79597,32.65,35,29,31,35,true,true,-1.60,true,false,false,,Service Due,None,Intermittent,63,synthetic
TEL_000895,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-27 15:32:14,22.545528,88.367827,Kolkata,30,4346,0,0.00,74,93,42,79583,28.86,36,29,28,28,true,true,1.62,false,false,false,,None,None,Intermittent,68,synthetic
TEL_000896,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-11-01 07:31:14,22.553298,88.403654,Kolkata,0,659,0,0.00,51,84,28,79578,39.56,34,36,28,30,true,false,0.00,false,false,true,,None,None,Connected,84,synthetic
TEL_000897,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-31 20:53:14,22.615270,88.341236,Kolkata,96,1560,0,0.00,64,85,41,79617,12.95,30,33,31,32,true,true,-1.87,false,false,false,P0442,None,None,Connected,83,synthetic
TEL_000898,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-30 14:23:14,22.643671,88.323609,Kolkata,23,2844,0,0.00,89,90,42,79588,6.27,29,30,31,35,true,true,-0.89,false,false,false,,None,None,Connected,98,synthetic
TEL_000899,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-25 01:09:14,22.556877,88.320669,Kolkata,0,0,0,0.00,89,40,0,79616,7.09,35,29,31,35,false,false,0.00,false,false,false,,Service Due,Warning,Weak Signal,57,synthetic
TEL_000900,VEH_084_1,NKV41335ZBGB8H53W,Honda,Jazz,TELE_382591,2025-10-28 13:33:14,22.652784,88.311216,Kolkata,34,2522,0,0.00,41,97,49,79620,47.54,31,35,32,28,true,true,-0.81,false,false,false,,None,None,Connected,88,synthetic
TEL_000901,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-11-01 13:30:14,19.041341,72.855944,Mumbai,0,0,19,0.00,0,37,0,105414,46.52,34,36,29,28,false,false,0.00,false,false,false,,None,None,Weak Signal,40,synthetic
TEL_000902,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-30 12:20:14,19.082736,72.778131,Mumbai,94,3381,16,5.36,0,89,28,105417,13.82,36,28,33,32,true,true,-0.71,false,false,false,,None,None,Connected,66,synthetic
TEL_000903,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-11-01 00:18:14,19.012394,72.818792,Mumbai,69,3590,67,14.91,0,104,46,105418,3.37,36,31,34,33,true,true,-0.65,true,false,false,,None,None,Connected,98,synthetic
TEL_000904,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-26 19:32:14,19.167952,72.970903,Mumbai,0,0,40,0.00,0,34,0,105418,43.90,29,35,35,28,false,false,0.00,false,false,false,,None,None,Weak Signal,39,synthetic
TEL_000905,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-31 16:58:14,19.118816,72.826268,Mumbai,93,3612,26,14.79,0,85,32,105432,13.53,34,31,33,32,true,true,0.81,false,false,false,,None,None,Weak Signal,64,synthetic
TEL_000906,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-28 17:11:14,19.063139,72.882911,Mumbai,93,4390,24,7.30,0,96,31,105435,47.93,35,28,28,36,true,true,-1.48,false,false,false,,None,None,Intermittent,68,synthetic
TEL_000907,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-26 11:39:14,19.107700,72.826483,Mumbai,120,3299,44,6.16,0,95,43,105434,1.46,33,35,29,35,true,true,0.76,true,false,false,,None,None,Weak Signal,45,synthetic
TEL_000908,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-25 10:18:14,19.158572,72.904813,Mumbai,28,2739,28,9.25,0,97,62,105444,16.24,28,29,36,29,true,true,-1.45,false,false,false,,None,None,Intermittent,58,synthetic
TEL_000909,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-27 02:17:14,19.070622,72.888311,Mumbai,52,2431,31,5.30,0,94,61,105432,34.11,31,28,31,31,true,true,-1.68,true,false,false,P0300,None,None,Connected,80,synthetic
TEL_000910,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-26 06:10:14,18.985215,72.930141,Mumbai,96,2740,64,5.57,0,101,59,105458,8.74,29,30,33,34,true,true,-0.57,true,false,false,,None,None,Intermittent,69,synthetic
TEL_000911,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-28 02:42:14,19.037742,72.818803,Mumbai,109,2381,70,7.43,0,102,53,105460,21.94,29,35,32,28,true,true,-1.12,false,false,false,,None,None,Connected,74,synthetic
TEL_000912,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-31 17:33:14,19.100174,72.928353,Mumbai,91,2720,34,6.03,0,91,42,105446,1.69,35,36,29,28,true,true,0.04,false,false,false,,Low Fuel,Info,Intermittent,50,synthetic
TEL_000913,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-25 22:30:14,18.981729,72.844171,Mumbai,118,3377,90,9.97,0,92,65,105446,49.87,31,33,28,28,true,true,-0.31,true,false,false,P0420,None,None,Connected,99,synthetic
TEL_000914,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-29 07:11:14,19.137666,72.823346,Mumbai,85,3049,30,12.61,0,102,55,105447,8.66,29,30,34,35,true,true,-0.83,false,false,false,,None,None,Connected,62,synthetic
TEL_000915,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-31 19:56:14,19.071861,72.834373,Mumbai,62,1619,19,9.31,0,82,51,105477,16.85,33,34,32,29,true,true,1.09,true,false,false,P0171,None,None,Intermittent,52,synthetic
TEL_000916,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-31 11:17:14,19.123402,72.850748,Mumbai,110,2707,84,5.73,0,80,62,105471,47.72,30,31,29,28,true,true,0.01,false,false,false,,None,None,Intermittent,37,synthetic
TEL_000917,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-31 21:41:14,19.043417,72.902189,Mumbai,28,3118,100,12.37,0,94,42,105465,5.50,32,30,34,36,true,true,-0.97,false,false,false,,None,None,Connected,89,synthetic
TEL_000918,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-25 19:25:14,19.037038,72.865492,Mumbai,0,0,72,0.00,0,36,0,105450,10.86,31,35,28,32,false,false,0.00,false,false,false,P0171,None,None,Weak Signal,70,synthetic
TEL_000919,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-25 15:11:14,19.150627,72.929406,Mumbai,0,0,13,0.00,0,20,0,105472,26.30,28,28,30,31,false,false,0.00,false,false,false,P0420,None,None,Intermittent,39,synthetic
TEL_000920,VEH_084_2,SPB28967LUM2BACVZ,Renault,Triber,TELE_991006,2025-10-29 23:31:14,19.160148,72.791009,Mumbai,36,2866,62,9.89,0,103,47,105465,20.87,33,28,33,34,true,true,1.39,false,false,false,,None,None,Connected,64,synthetic
TEL_000921,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-27 04:12:14,23.054768,72.581117,Ahmedabad,76,3081,94,7.05,0,84,49,57687,20.36,31,32,28,33,true,true,-0.54,true,false,false,,Battery Low,Info,Weak Signal,68,synthetic
TEL_000922,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-26 09:03:14,22.950329,72.666369,Ahmedabad,92,4194,23,12.30,0,92,56,57690,22.16,33,29,31,29,true,true,1.23,true,false,false,,None,None,Intermittent,64,synthetic
TEL_000923,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-25 16:35:14,22.928756,72.647972,Ahmedabad,37,3728,52,5.67,0,88,59,57691,49.07,32,29,36,31,true,true,-1.14,false,false,false,,None,None,Weak Signal,70,synthetic
TEL_000924,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-11-01 06:21:14,23.064885,72.620088,Ahmedabad,62,3825,20,7.58,0,85,40,57697,41.13,32,32,30,35,true,true,-1.45,true,false,false,,None,None,Weak Signal,52,synthetic
TEL_000925,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-25 14:14:14,22.972365,72.536658,Ahmedabad,114,4032,61,14.15,0,92,60,57702,27.07,32,33,29,32,true,true,-1.75,true,false,false,P0442,None,None,Intermittent,57,synthetic
TEL_000926,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-11-01 00:13:14,22.992352,72.522869,Ahmedabad,51,1647,82,13.40,0,91,53,57702,48.27,35,36,36,34,true,true,0.91,false,false,false,,None,None,Weak Signal,64,synthetic
TEL_000927,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-27 14:23:14,22.964340,72.650545,Ahmedabad,61,4406,15,7.20,0,97,50,57713,44.63,31,36,35,29,true,true,-1.76,false,false,false,,None,None,Connected,93,synthetic
TEL_000928,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-28 06:00:14,22.934403,72.494199,Ahmedabad,52,4402,20,14.06,0,101,42,57704,26.01,36,36,33,30,true,true,0.98,true,false,false,P0171,None,None,Weak Signal,31,synthetic
TEL_000929,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-28 11:14:14,23.086903,72.564207,Ahmedabad,26,2152,86,5.70,0,105,53,57726,26.29,28,33,32,28,true,true,-1.31,false,false,false,,None,None,Connected,67,synthetic
TEL_000930,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-29 18:29:14,23.011656,72.601341,Ahmedabad,0,0,10,0.00,0,40,0,57701,9.26,34,36,28,33,false,false,0.00,false,false,false,,None,None,Weak Signal,40,synthetic
TEL_000931,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-27 05:56:14,23.043326,72.670888,Ahmedabad,69,3937,81,12.97,0,96,59,57733,46.01,36,36,35,30,true,true,-0.37,true,false,false,,Low Tire Pressure,Critical,Intermittent,63,synthetic
TEL_000932,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-26 03:07:14,22.935364,72.600702,Ahmedabad,84,1703,82,6.58,0,100,55,57735,23.96,32,34,32,28,true,true,-0.93,false,false,false,P0442,None,None,Connected,66,synthetic
TEL_000933,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-29 01:52:14,23.120170,72.662231,Ahmedabad,75,2027,29,12.05,0,104,49,57718,4.35,31,30,28,30,true,true,1.84,true,false,false,,None,None,Connected,75,synthetic
TEL_000934,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-31 22:54:14,23.060926,72.634015,Ahmedabad,35,1543,41,7.36,0,105,42,57703,24.15,30,29,35,34,true,true,-0.87,false,false,false,,None,None,Weak Signal,41,synthetic
TEL_000935,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-11-01 02:13:14,23.099157,72.532286,Ahmedabad,0,0,45,0.00,0,33,0,57751,39.64,28,29,32,29,false,false,0.00,false,false,false,,None,None,Weak Signal,53,synthetic
TEL_000936,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-29 07:23:14,23.064410,72.576115,Ahmedabad,116,3118,56,10.75,0,90,32,57753,39.00,34,30,29,34,true,true,-1.90,true,false,false,,None,None,Intermittent,55,synthetic
TEL_000937,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-31 18:54:14,22.987224,72.636856,Ahmedabad,39,3493,50,10.97,0,90,45,57718,0.52,32,33,31,34,true,true,-0.60,false,false,false,P0128,None,None,Connected,92,synthetic
TEL_000938,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-30 01:39:14,22.958282,72.497177,Ahmedabad,90,3322,98,11.38,0,94,41,57707,43.01,36,30,36,30,true,true,-1.66,false,false,false,,Low Fuel,Warning,Weak Signal,35,synthetic
TEL_000939,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-11-01 19:11:14,23.016210,72.549142,Ahmedabad,96,2354,13,5.74,0,94,50,57713,34.97,36,32,33,36,true,true,1.77,true,true,false,,None,None,Weak Signal,44,synthetic
TEL_000940,VEH_086_1,HSG22411YCN2BT20A,Mahindra,Scorpio,TELE_736388,2025-10-31 02:39:14,23.065982,72.647570,Ahmedabad,0,0,76,0.00,0,28,0,57757,46.83,28,28,28,29,false,false,0.00,false,false,false,,None,None,Connected,72,synthetic
TEL_000941,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-27 17:25:14,18.432162,73.794907,Pune,0,672,23,0.00,0,95,25,37183,2.13,29,33,30,34,true,false,0.00,false,false,false,,Service Due,None,Weak Signal,62,synthetic
TEL_000942,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-11-01 04:39:14,18.599663,73.865166,Pune,20,2131,46,6.26,0,85,51,37184,27.95,32,29,32,32,true,true,0.66,false,false,false,,None,None,Weak Signal,50,synthetic
TEL_000943,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-25 15:32:14,18.432682,73.875811,Pune,37,2652,24,11.52,0,87,52,37191,16.89,30,31,30,33,true,true,0.30,false,false,false,,None,None,Connected,83,synthetic
TEL_000944,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-30 16:55:14,18.495944,73.881722,Pune,33,3176,68,13.63,0,82,52,37195,34.21,33,34,33,28,true,true,-0.96,false,false,false,,None,None,Intermittent,51,synthetic
TEL_000945,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-27 20:52:14,18.532475,73.876301,Pune,0,867,93,0.00,0,86,63,37201,34.33,36,28,31,33,true,false,0.00,false,false,false,,None,None,Connected,87,synthetic
TEL_000946,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-11-01 00:25:14,18.592178,73.796343,Pune,0,0,23,0.00,0,27,0,37205,32.26,33,28,28,36,false,false,0.00,false,false,false,,None,None,Weak Signal,69,synthetic
TEL_000947,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-29 20:36:14,18.450976,73.891410,Pune,41,2950,81,12.76,0,80,33,37192,38.81,36,35,36,29,true,true,1.95,false,false,false,,None,None,Intermittent,61,synthetic
TEL_000948,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-29 06:13:14,18.509430,73.851133,Pune,106,3033,19,8.15,0,104,45,37196,31.67,30,35,29,28,true,true,-1.90,true,false,false,,Service Due,Info,Weak Signal,46,synthetic
TEL_000949,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-25 12:42:14,18.469436,73.929738,Pune,66,3493,18,6.33,0,82,53,37196,4.25,35,28,35,31,true,true,-0.60,false,false,false,,None,None,Weak Signal,50,synthetic
TEL_000950,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-25 16:09:14,18.605699,73.898663,Pune,56,1534,50,14.33,0,99,42,37211,32.57,33,33,28,31,true,true,-1.67,false,false,false,,None,None,Connected,67,synthetic
TEL_000951,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-11-01 10:29:14,18.567054,73.801849,Pune,0,0,63,0.00,0,28,0,37201,39.51,35,30,35,29,false,false,0.00,false,false,false,,None,None,Intermittent,57,synthetic
TEL_000952,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-26 17:32:14,18.539061,73.918584,Pune,38,2000,22,7.64,0,103,39,37225,15.25,30,32,31,34,true,true,0.46,false,false,false,P0442,None,None,Intermittent,54,synthetic
TEL_000953,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-26 16:53:14,18.510470,73.950403,Pune,0,0,46,0.00,0,28,0,37200,37.53,32,32,31,32,false,false,0.00,false,false,false,P0420,None,None,Weak Signal,66,synthetic
TEL_000954,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-11-01 01:28:14,18.545754,73.762745,Pune,98,3549,87,10.54,0,86,29,37225,4.26,33,32,35,31,true,true,0.61,true,false,false,,None,None,Intermittent,41,synthetic
TEL_000955,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-30 02:59:14,18.566141,73.767618,Pune,0,814,88,0.00,0,104,54,37244,12.20,31,35,30,31,true,false,0.00,false,false,true,,None,None,Weak Signal,66,synthetic
TEL_000956,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-28 02:24:14,18.578910,73.823355,Pune,0,0,72,0.00,0,30,0,37234,9.22,32,33,33,31,false,false,0.00,false,false,false,,Low Fuel,Critical,Weak Signal,58,synthetic
TEL_000957,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-26 23:46:14,18.605382,73.882307,Pune,0,753,48,0.00,0,96,55,37242,27.56,29,32,31,28,true,false,0.00,false,false,true,,None,None,Connected,73,synthetic
TEL_000958,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-28 01:43:14,18.549179,73.838369,Pune,77,1875,88,8.89,0,87,34,37207,11.36,29,28,33,30,true,true,-1.78,false,false,false,,None,None,Connected,82,synthetic
TEL_000959,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-31 00:47:14,18.498411,73.885400,Pune,0,694,67,0.00,0,102,40,37202,8.48,36,32,34,29,true,false,0.00,false,false,false,P0171,None,None,Connected,98,synthetic
TEL_000960,VEH_088_1,EFJ274653VZ9BE8R1,Volkswagen,Taigun,TELE_354140,2025-10-25 09:31:14,18.583409,73.869306,Pune,0,610,25,0.00,0,82,57,37275,19.38,32,36,30,34,true,false,0.00,false,false,true,,None,None,Connected,88,synthetic
TEL_000961,VEH_089_1,XRE34671CHEP3BA4B,MG,Hector,TELE_552013,2025-10-25 09:27:14,18.992501,72.961324,Mumbai,87,3699,32,10.77,0,104,52,58654,3.38,32,35,34,34,true,true,-0.56,true,false,false,,None,None,Intermittent,41,synthetic
TEL_000962,VEH_089_1,XRE34671CHEP3BA4B,MG,Hector,TELE_552013,2025-10-29 23:19:14,19.062427,72.834029,Mumbai,64,4117,12,7.40,0,99,62,58658,33.49,33,29,35,31,true,true,1.37,false,false,false,,None,None,Connected,87,synthetic
TEL_000963,VEH_089_1,XRE34671CHEP3BA4B,MG,Hector,TELE_552013,2025-10-25 22:12:14,19.026306,72.969855,Mumbai,21,3410,73,14.37,0,101,46,58663,48.48,30,34,34,34,true,true,1.86,false,true,false,,None,None,Connected,91,synthetic
TEL_000964,VEH_089_1,XRE34671CHEP3BA4B,MG,Hector,TELE_552013,2025-10-27 17:13:14,19.125169,72.858131,Mumbai,0,0,79,0.00,0,33,0,58661,44.15,33,29,35,36,false,false,0.00,false,false,false,,None,None,Connected,69,synthetic
